Promoter,Threshold,Activation,S5PInt,S2PInt,Contact,DistActivation
2,60,1,17.0973,1.08108,7.71,112.261
2,60,1,41.3711,0,22.11,0
2,60,1,95.468,2.16216,49.84,113.401
2,60,1,35.8716,0.540541,17.64,103.167
2,70,1,57.6279,2.7027,32.68,122.259
2,70,1,48.561,0.540541,24.91,122.235
2,70,1,29.7152,1.08108,14.88,123.98
2,70,1,26.2512,0,12.18,0
2,70,1,82.6776,0.540541,41.24,114.169
2,70,1,53.3583,1.08108,26.17,108.711
2,70,1,45.1616,1.08108,22.86,117.553
2,70,1,24.8469,0.540541,11.72,107.484
2,70,1,24.9914,0,11.78,0
2,70,1,27.6506,1.08108,13.26,120.805
2,70,1,40.3332,1.08108,20,115.391
2,70,1,57.6087,1.08108,30.59,126.305
2,70,1,32.8081,1.08108,17.7,120.227
2,70,1,92.8819,2.7027,51.07,115.545
2,70,1,2.7294,0,0,0
2,70,1,36.2133,1.24324,18.72,122.984
2,70,1,3.0589,0,0,0
2,70,1,34.8279,0,16.85,0
2,70,1,61.481,0.540541,32.31,120.941
2,70,1,66.3366,1.62162,33.84,111.185
2,75,1,30.9225,1.08108,14.3,123.258
2,75,1,58.3979,1.08108,30.65,111.865
2,75,1,57.1408,2.16216,31.27,119.956
2,75,1,66.9873,2.7027,35.44,117.065
2,75,1,8.7534,0,3.17,0
2,75,1,30.3552,0.540541,15.08,104.969
2,75,1,39.286,1.08108,19.78,117.492
2,75,1,59.2303,1.08108,28.55,113.16
2,75,1,89.3431,1.08108,47.44,130.777
2,75,1,42.2121,2.16216,22.62,127.911
2,75,1,25.7205,1.62162,12.8,111.12
2,75,1,113.204,1.62162,58.19,112.653
2,75,1,85.2034,0.540541,46.26,115.068
2,75,1,33.8543,0,16.47,0
2,75,1,47.721,0,23.87,0
2,75,1,2.9036,0,0,0
2,75,1,19.1554,2.16216,10.2,116.318
2,75,1,9.2961,0,3.23,0
2,75,1,27.0642,1.08108,13.84,111.493
2,75,1,28.7977,0,13.69,0
2,80,1,37.6528,2.7027,20.6,118.849
2,80,1,67.7053,2.16216,35.67,110.959
2,80,1,65.2092,2.7027,34.09,112.534
2,80,1,9.3643,0,4.2,0
2,80,1,81.5681,1.08108,42.76,125.212
2,80,1,9.3843,0,4.33,0
2,80,1,67.4194,2.7027,34.87,110.867
2,80,1,68.0754,2.7027,35.19,121.002
2,80,1,57.6144,3.24324,31.43,115.755
2,80,1,95.0431,4.65946,50.3,112.98
2,80,1,63.1304,2.16216,34.88,122.132
2,80,1,2.5129,0,0,0
2,80,1,23.3969,0,11.37,0
2,80,1,93.2151,1.08108,49.94,120.98
2,80,1,48.3438,1.62162,26.53,133.631
2,80,1,59.8885,1.62162,30.28,111.28
2,80,1,34.7586,2.7027,19.15,108.6
2,80,1,64.6428,2.7027,34.09,120.927
2,80,1,25.6339,0.540541,15.91,136.878
2,80,1,87.7015,2.01081,46.24,113.343
2,90,1,48.1072,1.62162,23.85,102.288
2,90,1,59.5497,1.08108,30.12,102.614
2,90,1,52.7943,0.540541,26.84,131.524
2,90,1,42.4328,0.540541,22.21,120.873
2,90,1,60.9435,1.62162,36.99,122.963
2,90,1,11.1735,1.62162,5.74,116.114
2,90,1,28.8897,1.62162,16.48,124.148
2,90,1,15.6005,0,6.5,0
2,90,1,18.527,1.62162,9.61,117.677
2,90,1,37.0487,0.540541,20.46,113.698
2,90,1,17.6611,0.540541,8.6,115.198
2,90,1,27.4312,1.08108,15.77,127.473
2,90,1,46.8791,2.16216,24.97,116.102
2,90,1,44.2914,1.08108,22.84,117.093
2,90,1,27.2119,0.540541,12.88,107.72
2,90,1,60.3444,1.08108,29.94,120.041
2,90,1,37.875,1.62162,20.76,105.965
2,90,1,50.9342,3.24324,26.43,114.071
2,90,1,61.6189,0,31.46,0
2,90,1,87.2629,1.62162,44.55,110.411
2,100,1,59.4929,0,29.2,0
2,100,1,65.5358,2.16216,34.86,115.215
2,100,1,30.2967,1.08108,15.8,121.124
2,100,1,32.62,0.540541,16.17,100.342
2,100,1,93.7507,3.76216,52.84,117.611
2,100,1,32.0029,0.540541,15.3,125.058
2,100,1,101.96,1.08108,54.01,115.861
2,100,1,71.2116,2.7027,37.68,117.863
2,100,1,54.5042,1.72973,28.74,117.679
2,100,1,83.7879,2.7027,43.99,113.27
2,100,1,57.8,1.62162,29.06,113.795
2,100,1,28.3887,2.16216,14.64,109.109
2,100,1,52.7848,1.62162,30.12,119.978
2,100,1,102.126,2.75676,52.44,112.906
2,100,1,25.3526,0.540541,12.31,113.23
2,100,1,104.711,3.78378,59.57,109.011
2,100,1,46.6652,1.62162,22.89,112.013
2,100,1,27.0286,0,12.74,0
2,100,1,55.8574,1.14595,29.53,109.968
2,100,1,37.7817,2.7027,20.48,114.257
2,10,5,24.191,2.7027,13.01,244.18
2,10,5,26.4491,4.36757,15.68,122.35
2,10,5,35.0266,5.65405,19.32,141.262
2,10,5,26.3669,2.48649,13.68,116.607
2,10,5,64.28,5.94595,36.11,116.814
2,10,5,24.8094,3.78378,13.18,150.282
2,10,5,60.0546,7.56757,35.52,115.32
2,10,5,40.2528,8.10811,23.15,170.291
2,10,5,31.6861,2.16216,16.04,236.984
2,10,5,14.8197,2.7027,8.31,157.727
2,10,5,11.1918,0.713514,6.03,132.361
2,10,5,22.7841,3.55676,13.21,153.188
2,10,5,26.038,2.06486,12.66,115.771
2,10,5,13.9635,1.13514,7.24,137.444
2,10,5,19.1285,4.32432,11.05,134.295
2,10,5,9.1948,1.08108,3.37,285.864
2,10,5,11.4184,3.24324,6.41,163.101
2,10,5,7.859,2.16216,3.68,141.283
2,10,5,4.3099,0.540541,1.35,134.578
2,10,5,41.1015,4.86486,21.29,126.563
2,20,5,39.9588,4.86486,22.42,113.547
2,20,5,53.8663,8.01081,32.46,118.459
2,20,5,6.0166,0.540541,2.27,130.986
2,20,5,2.5779,0,0,0
2,20,5,37.5091,5.00541,20.68,120.215
2,20,5,46.4094,9.18919,28.55,132.663
2,20,5,8.7498,1.08108,3.38,114.459
2,20,5,17.8772,1.61081,8.55,128.143
2,20,5,24.7187,4.86486,14.21,128.182
2,20,5,41.4893,5.47027,23.89,126.479
2,20,5,57.1378,10.9081,33.14,133.975
2,20,5,29.2406,4.72432,17.19,122.169
2,20,5,20.0158,2.7027,11.27,123.294
2,20,5,26.68,4.32432,14.33,142.262
2,20,5,45.9018,5.94595,24.81,117.94
2,20,5,51.9995,7.56757,28,128.23
2,20,5,50.0226,9.15676,28.54,121.78
2,20,5,37.8325,3.24324,19.72,146.405
2,20,5,15.2643,2.16216,7.98,107.287
2,20,5,50.5527,7.25405,29.14,118.876
2,30,5,50.5856,5.40541,27.23,147.762
2,30,5,22.246,2.7027,10.7,142.12
2,30,5,10.4694,3.78378,5.64,138.484
2,30,5,22.3867,3.82703,12.33,128.616
2,30,5,27.5107,2.17297,14.66,112.726
2,30,5,24.8721,3.24324,12.96,154.732
2,30,5,27.2294,2.15135,12.8,146.24
2,30,5,29.8189,4.86486,17.52,126.73
2,30,5,22.7252,2.16216,12.21,125.567
2,30,5,36.7712,4.38919,20.68,131.125
2,30,5,22.5044,1.62162,11.22,112
2,30,5,35.0326,7.02703,20.12,115.698
2,30,5,2.6673,0,0,0
2,30,5,44.4075,5.07027,24.06,119.669
2,30,5,47.1092,5.94595,27.71,116.681
2,30,5,43.9227,5.40541,24.33,115.44
2,30,5,12.318,1.62162,5.68,116.303
2,30,5,8.5993,1.1027,3.56,113.743
2,30,5,46.3481,6.48649,26.54,132.942
2,30,5,34.6547,6.48649,22.15,133.195
2,40,5,37.1707,5.94595,21.08,114.902
2,40,5,2.6943,0,0.01,0
2,40,5,32.5742,5.26486,18.35,114.807
2,40,5,20.7706,3.78378,11.35,134.33
2,40,5,24.3029,3.24324,12.24,116.323
2,40,5,8.6623,1.08108,3.78,119.613
2,40,5,29.1858,7.02703,17.86,118.49
2,40,5,46.4873,5.94595,25.02,111.211
2,40,5,61.0049,7.56757,33.04,121.234
2,40,5,39.9689,5.40541,22.29,127.907
2,40,5,32.2234,6.48649,17.94,135.265
2,40,5,50.03,7.56757,28.58,115.437
2,40,5,10.5193,1.62162,5.15,114.517
2,40,5,27.731,4.36757,15.27,115.955
2,40,5,22.3922,4.32432,11.69,117.822
2,40,5,40.2559,3.87027,21.34,126.329
2,40,5,48.2404,5.40541,26.17,111.087
2,40,5,43.7657,5.94595,24.6,121.512
2,40,5,6.6233,0.540541,2.28,118.938
2,40,5,27.9892,1.62162,14.01,117.068
2,50,5,24.8687,1.62162,12.49,115.529
2,50,5,24.028,2.7027,12.46,113.35
2,50,5,44.2069,6.33514,25.91,117.795
2,50,5,40.4312,5.40541,22.66,115.195
2,50,5,21.5756,3.78378,11.59,142.023
2,50,5,51.8393,7.56757,28.2,110.738
2,50,5,4.2243,1.08108,1.1,118.715
2,50,5,26.2848,4.32432,14.94,140.849
2,50,5,6.2625,1.62162,2.38,118.648
2,50,5,40.6986,7.02703,24.07,133.533
2,50,5,11.9387,3.24324,6.47,147.639
2,50,5,43.5337,8.10811,24.16,124.597
2,50,5,30.6537,4.86486,16.59,126.447
2,50,5,8.6962,2.16216,4.06,124.294
2,50,5,43.8322,6.8,26.08,122.782
2,50,5,40.902,4.86486,22.68,122.837
2,50,5,30.1659,3.30811,15.76,110.707
2,50,5,28.566,2.16216,14.7,121.495
2,50,5,26.913,2.7027,13.47,131.928
2,50,5,25.2069,2.7027,13.27,118.644
2,60,5,18.0089,4.86486,10.66,125
2,60,5,28.2212,4.32432,15.02,115.304
2,60,5,28.8989,3.24324,15.94,139.068
2,60,5,35.9781,2.16216,18.49,126.399
2,60,5,56.7169,7.02703,32.06,116.538
2,60,5,5.2125,1.08108,1.69,118.752
2,60,5,34.4061,4.86486,18.76,118.732
2,60,5,20.4964,3.24324,11.18,126.095
2,60,5,21.9446,3.24324,11.74,119.297
2,60,5,54.4154,9.18919,32.31,120.724
2,60,5,15.6128,1.08108,7.2,115.057
2,60,5,26.6218,4.86486,15.16,117.584
2,60,5,31.0593,7.02703,18.54,120.45
2,60,5,3.587,0.540541,0.75,120.154
2,60,5,31.9623,1.62162,17.16,116.522
2,60,5,57.4134,4.19459,31.49,121.583
2,60,5,81.2191,12.4324,48.84,116.289
2,60,5,36.5576,3.78378,18.84,135.723
2,60,5,53.8495,4.86486,28.61,119.431
2,60,5,36.8575,3.24324,19.38,119.563
2,70,5,3.0231,0,0,0
2,70,5,34.0972,4.32432,20.03,119.322
2,70,5,46.9956,5.94595,24.81,124.248
2,70,5,29.9423,2.16216,15.03,116.497
2,70,5,9.8656,1.81622,4.64,119.418
2,70,5,57.02,4.86486,31.09,112.509
2,70,5,26.5807,1.62162,13.53,138.017
2,70,5,16.1424,1.08108,7.72,107.975
2,70,5,45.6839,7.02703,24.32,116.47
2,70,5,35.0521,3.24324,18.65,120.042
2,70,5,47.0833,3.78378,24.93,116.299
2,70,5,38.5635,3.78378,21.07,114.512
2,70,5,26.2663,4.86486,14.45,135.138
2,70,5,9.8551,1.62162,4.12,109.837
2,70,5,54.664,6.48649,30.26,117.492
2,70,5,27.0397,3.78378,14.37,116.021
2,70,5,21.1256,2.7027,10.04,117.027
2,70,5,86.7071,5.94595,47.21,111.715
2,70,5,31.2203,4.86486,17.04,133.772
2,70,5,34.3394,3.78378,18.62,123.039
2,75,5,24.6088,3.24324,13.01,122.439
2,75,5,48.2334,5.40541,27.8,116.309
2,75,5,86.6923,9.18919,48.59,119.649
2,75,5,18.1035,1.62162,9.16,117.928
2,75,5,42.4343,4.86486,23.12,114.62
2,75,5,24.0562,1.62162,11.72,116.755
2,75,5,18.4518,2.16216,9.53,115.033
2,75,5,29.7715,2.63784,15.4,112.126
2,75,5,21.3277,1.57838,11.17,122.743
2,75,5,39.6658,7.02703,22.75,128.502
2,75,5,20.8351,2.7027,10.43,109.957
2,75,5,56.7183,5.94595,32.41,117.182
2,75,5,11.7405,2.16216,6.52,119.993
2,75,5,2.9012,0,0,0
2,75,5,52.1791,3.78378,27.54,126.992
2,75,5,11.8169,3.78378,6.54,138.013
2,75,5,26.9243,1.62162,13.41,115.267
2,75,5,49.0015,7.02703,28.46,117.127
2,75,5,30.4918,5.94595,18.71,124.766
2,75,5,20.4636,1.62162,10.44,111.86
2,80,5,47.858,7.56757,28.3,125.998
2,80,5,21.7771,4.86486,12.57,115.705
2,80,5,11.3726,1.62162,5.39,124.84
2,80,5,25.2517,3.24324,12.29,116.031
2,80,5,56.9042,5.94595,31.41,119.109
2,80,5,27.1015,4.55135,14.67,112.561
2,80,5,53.146,6.97297,31.18,116.673
2,80,5,4.7125,0.540541,1.47,136.723
2,80,5,94.5647,10.8108,53.44,115.706
2,80,5,7.6779,0.540541,2.68,108.067
2,80,5,22.9307,3.24324,12.89,118.166
2,80,5,12.4999,1.62162,5.8,113.677
2,80,5,50.1744,5.94595,27.56,113.794
2,80,5,12.8418,2.7027,6.21,116.886
2,80,5,45.1161,3.24324,24.12,138.291
2,80,5,26.7521,5.94595,16.56,140.794
2,80,5,2.6174,0,0.03,0
2,80,5,35.0846,2.16216,18.07,113.939
2,80,5,53.5512,6.92973,29.54,119.155
2,80,5,35.2428,4.32432,19.3,115.074
2,90,5,51.3541,8.4973,30.97,116.342
2,90,5,18.9776,3.24324,10.32,121.414
2,90,5,27.8234,3.24324,15.73,119.79
2,90,5,21.4432,4.03243,12.01,111.365
2,90,5,16.6836,0.540541,7.94,117.059
2,90,5,54.1607,5.40541,30.42,115.925
2,90,5,21.2938,3.24324,11.17,109.111
2,90,5,20.4987,2.16216,9.72,146.171
2,90,5,15.6114,1.62162,7.29,113.475
2,90,5,34.679,4.11892,20.15,124.104
2,90,5,2.8599,0,0,0
2,90,5,58.3574,9.72973,34.55,117.046
2,90,5,60.9177,13.2973,36.2,115.193
2,90,5,54.6351,4.32432,28.76,117.528
2,90,5,18.1785,2.16216,9.46,123.643
2,90,5,23.7656,2.16216,12,125.664
2,90,5,14.5347,1.62162,7.87,125.037
2,90,5,26.0551,3.78378,13.91,117.235
2,90,5,39.104,7.56757,22.92,122.562
2,90,5,39.4365,6.48649,22.77,111.282
2,100,5,60.5828,5.94595,35.91,126.024
2,100,5,60.7578,4.32432,31.87,116.611
2,100,5,32.3485,6.11892,18.38,122.205
2,100,5,22.2911,1.42703,11.61,114.795
2,100,5,56.4578,11.3514,34.99,123.696
2,100,5,47.0342,8.16216,27.21,124.772
2,100,5,29.2442,4.86486,17.81,120.156
2,100,5,12.4364,2.16216,6.64,120.463
2,100,5,33.8028,4.32432,18.62,116.891
2,100,5,34.6612,8.10811,21.03,123.049
2,100,5,22.0705,2.7027,11.24,111.883
2,100,5,10.6676,3.24324,5.4,114.654
2,100,5,20.9927,2.7027,12.45,129.801
2,100,5,56.5165,8.64865,33.92,116.347
2,100,5,43.3057,4.86486,23.51,116.817
2,100,5,16.4051,1.55676,7.49,113.478
2,100,5,43.2864,3.78378,22.84,113.626
2,100,5,7.2389,1.08108,3.1,120.063
2,100,5,8.1046,1.62162,3.63,165.615
2,100,5,29.3561,4.47568,16.37,117.292
2,10,10,16.7281,1.62162,8.21,113.714
2,10,10,11.4557,3.78378,6.28,166.23
2,10,10,27.4083,5.94595,16.39,146.087
2,10,10,17.5181,4.86486,10.43,134.088
2,10,10,16.8921,4.86486,9.46,120.078
2,10,10,5.0693,1.62162,1.51,121.254
2,10,10,19.9758,4.32432,10.01,139.37
2,10,10,2.89,0,0.02,0
2,10,10,35.032,13.4703,22.68,138.875
2,10,10,33.7007,6.48649,19.69,142.844
2,10,10,14.5835,2.7027,6.81,146.481
2,10,10,18.1816,3.24324,8.82,186.145
2,10,10,13.3919,3.76216,6.64,154.481
2,10,10,2.7573,0,0,0
2,10,10,36.865,4.86486,20.76,114.821
2,10,10,35.5134,11.7405,21.17,166.554
2,10,10,22.6344,6.48649,13.66,136.054
2,10,10,7.4351,1.08108,2.61,122.721
2,10,10,17.2751,5.93514,10.19,142.221
2,10,10,28.3649,9.02703,18.47,154.703
2,20,10,10.8948,3.78378,5.97,127.531
2,20,10,2.9902,0,0,0
2,20,10,25.5335,6.4,14.37,116.211
2,20,10,13.7468,2.16216,6.57,122.595
2,20,10,6.9977,1.71892,3,123.896
2,20,10,27.2534,4.86486,14.37,132.902
2,20,10,17.0406,6.34595,9.53,126.726
2,20,10,6.2605,1.62162,2.5,129.453
2,20,10,23.6454,4.86486,12.75,112.067
2,20,10,2.7701,0,0,0
2,20,10,2.6492,0,0.15,0
2,20,10,20.004,4.32432,10.94,135.466
2,20,10,13.3706,3.78378,6.87,135.099
2,20,10,19.1015,4.86486,10.8,122.661
2,20,10,16.4181,4.86486,9.97,130.777
2,20,10,19.7957,6.48649,11.4,131.275
2,20,10,13.6779,3.78378,7.06,144.027
2,20,10,39.8105,9.72973,25.16,128.586
2,20,10,19.764,5.49189,11.86,143.541
2,20,10,15.3882,3.87027,8.4,121.547
2,30,10,4.1595,1.08108,1.07,131.195
2,30,10,13.6547,2.16216,6.27,113.683
2,30,10,26.5728,7.02703,15.48,115.573
2,30,10,37.0783,12.973,23.3,135.808
2,30,10,5.0689,1.08108,1.58,133.662
2,30,10,30.82,9.72973,18.58,139.138
2,30,10,6.5149,2.7027,2.91,149.453
2,30,10,11.9336,4.32432,7.53,140.551
2,30,10,49.5185,10.3568,30.13,131.286
2,30,10,31.1737,8.24865,19.02,119.156
2,30,10,17.5052,5.40541,10.31,139.508
2,30,10,25.2289,6,15.06,131.33
2,30,10,16.0954,2.7027,9.06,120.641
2,30,10,5.119,1.08108,1.77,111.664
2,30,10,52.0961,7.82703,29.24,113.64
2,30,10,28.1676,6.48649,16.8,127.254
2,30,10,42.5097,7.02703,24.33,119.129
2,30,10,30.0105,8.10811,17.53,127.905
2,30,10,48.5742,7.53514,30.04,123.317
2,30,10,34.3306,9.85946,22.28,120.06
2,40,10,43.1855,8.86486,25.95,125.195
2,40,10,31.6523,5.94595,17.12,122.465
2,40,10,23.8084,9.18919,14.9,129.445
2,40,10,47.7285,11.9135,30.27,132.232
2,40,10,24.6899,6.48649,14.86,121.63
2,40,10,15.9148,4.86486,8.86,128.427
2,40,10,13.6537,5.40541,7.9,129.858
2,40,10,9.1672,4.32432,5.37,117.758
2,40,10,12.2388,5.40541,7.06,122.937
2,40,10,6.9087,0.540541,2.64,118.739
2,40,10,6.9818,1.62162,3.23,120.836
2,40,10,9.4732,2.16216,4.43,112.571
2,40,10,13.8152,4.86486,7.57,174.62
2,40,10,31.0339,10.2703,19.76,125.198
2,40,10,29.5203,6.48649,16.94,114.634
2,40,10,18.37,5.40541,11.74,126.074
2,40,10,23.4806,7.02703,14.81,130.322
2,40,10,31.2764,5.40541,17.9,119.86
2,40,10,2.7614,0,0.07,0
2,40,10,28.9486,6.48649,16.24,126.912
2,50,10,7.4735,1.62162,3.4,125.353
2,50,10,2.8487,0,0,0
2,50,10,11.5643,1.08108,5.71,118.31
2,50,10,36.7323,9.74054,21.99,126.467
2,50,10,8.147,2.16216,4.6,125.542
2,50,10,25.7817,5.94595,14.61,132.05
2,50,10,10.2188,1.08108,4.1,133.928
2,50,10,14.786,2.7027,7.37,110.67
2,50,10,4.9003,1.08108,1.97,119.521
2,50,10,23.227,4.32432,12.72,115.605
2,50,10,30.4277,8.64865,18.92,127.898
2,50,10,14.4492,4.86486,8,142.488
2,50,10,16.1015,2.7027,9.22,118.887
2,50,10,28.7539,7.02703,17.14,123.437
2,50,10,23.6024,6.48649,13.78,131.269
2,50,10,18.6258,3.24324,10.18,124.802
2,50,10,35.1657,11.8595,23.22,121.037
2,50,10,3.068,0,0,0
2,50,10,9.2381,1.08108,3.24,115.325
2,50,10,10.1821,1.08108,4.42,129.119
2,60,10,22.9891,2.87568,11.33,112.312
2,60,10,26.3688,4.86486,14.57,123.511
2,60,10,28.742,11.5351,19.31,123.324
2,60,10,22.253,7.30811,13.69,141.596
2,60,10,23.6463,3.78378,12.9,121.307
2,60,10,23.7509,6.48649,14.49,127.223
2,60,10,30,7.56757,18.84,124.448
2,60,10,26.0241,5.1027,16.4,133.846
2,60,10,2.7529,0,0.21,0
2,60,10,24.6321,3.93514,13.89,129.535
2,60,10,21.6206,2.7027,11.17,104.741
2,60,10,14.6459,2.7027,7.96,117.995
2,60,10,8.7535,1.08108,3.54,116.466
2,60,10,4.2416,1.08108,0.89,170.113
2,60,10,44.3664,7.02703,26.12,132.36
2,60,10,23.3065,6.8,13.49,129.828
2,60,10,36.3736,8.05405,20.88,130.502
2,60,10,56.5313,11.8378,33.03,122.682
2,60,10,40.9268,10.2703,25.53,128.286
2,60,10,14.4531,3.78378,7.82,137.542
2,70,10,38.178,8.95135,21.32,128.239
2,70,10,14.8416,2.7027,7.81,121.252
2,70,10,2.9448,0,0,0
2,70,10,32.3802,7.02703,19.51,123.903
2,70,10,18.3507,4.81081,9.97,128.125
2,70,10,31.9965,9.18919,20.35,123.059
2,70,10,5.0986,1.08108,1.48,125.908
2,70,10,14.1565,4.32432,7.82,115.374
2,70,10,29.5287,11.1351,20.95,122.492
2,70,10,27.3921,5.40541,15.02,114.616
2,70,10,21.9079,4.32432,11.7,121.541
2,70,10,10.2831,2.73514,5.7,151.998
2,70,10,40.2201,11.8919,25.29,124.554
2,70,10,16.8701,5.45946,9.15,140.323
2,70,10,22.6862,6.04324,14.4,128.538
2,70,10,13.8428,3.78378,7.44,122.203
2,70,10,9.3212,2.16216,4.19,119.468
2,70,10,27.3439,4.86486,15.4,111.509
2,70,10,13.2562,4.32432,6.53,130.407
2,70,10,19.8974,5.94595,12.48,124.924
2,75,10,13.8489,1.08108,6.37,115.613
2,75,10,5.477,1.62162,2.35,128.62
2,75,10,49.1527,6.60541,27.29,111.667
2,75,10,34.173,8.10811,19.44,120.129
2,75,10,19.5132,2.41081,10.21,117.16
2,75,10,14.6735,1.62162,6.77,121.397
2,75,10,2.8782,0,0,0
2,75,10,19.4787,4.32432,10.63,128.305
2,75,10,13.2548,2.16216,6.62,115.281
2,75,10,20.7962,7.02703,12.31,127.797
2,75,10,2.9011,0,0.13,0
2,75,10,48.3492,12.2162,30.35,123.575
2,75,10,8.4995,2.16216,3.46,123.78
2,75,10,49.3914,10.2703,30.16,119.309
2,75,10,54.8305,10.4,32.42,123.995
2,75,10,2.9246,0,0.03,0
2,75,10,22.7759,3.78378,13.09,117.521
2,75,10,12.3469,3.78378,6.61,138.501
2,75,10,13.6482,4.32432,7.91,121.668
2,75,10,17.7735,3.24324,9.74,117.374
2,80,10,20.2341,6.38919,11.2,118.638
2,80,10,3.1852,0,0.06,0
2,80,10,12.3164,3.78378,8.03,131.74
2,80,10,29.2329,3.78378,15.99,124.911
2,80,10,9.4023,3.78378,5,125.627
2,80,10,3.2467,0.540541,0.59,109.231
2,80,10,32.139,7.02703,19.02,125.814
2,80,10,33.2208,8.10811,20.21,116.111
2,80,10,7.9756,2.16216,3.24,114.51
2,80,10,18.1998,3.24324,9.62,119.771
2,80,10,20.7303,8.06486,13.02,119.865
2,80,10,28.4964,7.51351,16.93,123.751
2,80,10,16.1434,3.24324,9.05,144.952
2,80,10,36.5316,10.2703,24.39,124.245
2,80,10,30.6528,5.71892,17.24,119.039
2,80,10,28.7775,4.43243,16.23,117.05
2,80,10,10.868,1.62162,5.5,119
2,80,10,19.6011,5.31892,10.1,121.342
2,80,10,10.5604,3.24324,5.27,115.513
2,80,10,4.3592,0.540541,1.15,115.819
2,90,10,13.1003,2.16216,6.21,129.288
2,90,10,35.4022,7.65405,20.81,127.297
2,90,10,24.8879,8.03243,15.11,120.033
2,90,10,26.4902,5.74054,15.23,118.007
2,90,10,27.9066,3.78378,15.22,112.894
2,90,10,39.3039,9.18919,23.41,117.877
2,90,10,17.6059,3.78378,9.89,123.637
2,90,10,15.3054,1.62162,8.34,120.457
2,90,10,7.406,1.62162,2.87,117.763
2,90,10,26.0399,6.52973,15.05,118.248
2,90,10,24.6576,7.56757,15.69,120.996
2,90,10,7.5461,1.08108,3.03,130.316
2,90,10,12.918,4.86486,7.43,125.546
2,90,10,17.2258,2.7027,10.12,123.072
2,90,10,10.0047,1.62162,5.08,132.721
2,90,10,3.0536,0,0,0
2,90,10,20.6246,4.86486,11.71,120.177
2,90,10,21.8393,5.00541,12.23,118.874
2,90,10,23.1933,4.86486,13.97,121.887
2,90,10,33.8547,7.02703,20.86,121.835
2,100,10,19.2756,3.24324,10.79,125.115
2,100,10,26.618,7.02703,14.77,119.019
2,100,10,3.1162,0,0.26,0
2,100,10,9.8376,2.7027,4.86,124.697
2,100,10,22.488,5.94595,12.66,142.045
2,100,10,22.8579,5.40541,13.51,126.258
2,100,10,28.8679,6.48649,15.93,114.478
2,100,10,20.5425,3.78378,10.87,124.381
2,100,10,6.2388,1.08108,2.34,130.392
2,100,10,7.2968,2.16216,2.98,114.94
2,100,10,10.4083,1.62162,4.73,121.4
2,100,10,20.0553,4.21622,11.09,117.364
2,100,10,18.3726,3.2973,9.85,137.173
2,100,10,24.1613,8.64865,15.09,121.963
2,100,10,3.352,0,0.12,0
2,100,10,16.2842,3.24324,8.49,115.196
2,100,10,11.0539,1.08108,5.43,103.924
2,100,10,22.7121,3.78378,12.24,118.53
2,100,10,63.7996,9.18919,35.69,118.239
2,100,10,34.5759,5.18919,17.28,121.545
2,10,15,29.3092,15.1351,20.13,126.956
2,10,15,15.2289,3.6,8.56,122.272
2,10,15,5.4125,1.62162,1.35,516.048
2,10,15,3.0674,0.540541,0.27,404.316
2,10,15,7.7171,2.16216,4.86,110.978
2,10,15,5.5017,3.24324,2.18,332.073
2,10,15,2.9189,1.08108,0.02,453.146
2,10,15,8.5921,5.94595,5.11,185.661
2,10,15,5.6206,4.32432,2.33,195.819
2,10,15,9.4752,3.24324,5.08,181.555
2,10,15,14.6032,7.02703,9.05,153.09
2,10,15,17.8482,7.56757,10.46,199.846
2,10,15,8.5709,3.24324,3.6,407.673
2,10,15,13.0266,7.02703,7.62,174.938
2,10,15,24.9604,12.5838,16.14,147.524
2,10,15,8.6119,3.24324,4.65,122.896
2,10,15,38.9884,15.7297,25.89,144.97
2,10,15,20.032,8.10811,10.67,185.997
2,10,15,14.3879,5.94595,9.56,120.754
2,10,15,15.7902,7.56757,9.64,128.928
2,20,15,20.3018,7.97838,12.71,128.397
2,20,15,11.123,5.94595,7.48,143.688
2,20,15,37.0892,13.5135,22.19,144.004
2,20,15,6.0198,1.62162,2.98,121.254
2,20,15,26.0209,9.72973,14.96,145.472
2,20,15,7.2128,1.1027,2.6,118.324
2,20,15,11.6912,9.18919,8.8,150.871
2,20,15,22.7252,7.97838,14.72,132.721
2,20,15,21.4733,7.56757,13.06,130.524
2,20,15,20.7783,4.86486,11.61,138.434
2,20,15,4.8067,2.03243,1.68,175.268
2,20,15,3.6954,1.08108,0.45,130.087
2,20,15,20.7165,8.14054,12.76,131.583
2,20,15,10.9491,5.94595,6.74,131.245
2,20,15,9.9567,3.78378,5.55,130.558
2,20,15,16.2264,6.48649,10.49,126.31
2,20,15,15.4246,7.02703,8.8,147.376
2,20,15,14.8922,6.48649,8.91,148.375
2,20,15,17.5626,9.2,11.37,147.856
2,20,15,18.2802,4.86486,10.24,147.15
2,30,15,33.6671,14.4865,22.26,124.773
2,30,15,12.664,5.40541,7.76,147.561
2,30,15,14.0517,5.40541,8.26,127.091
2,30,15,9.2245,5.40541,5.15,142.113
2,30,15,17.9958,4.32432,10.39,134.189
2,30,15,16.5118,5.94595,11.22,132.391
2,30,15,29.1509,10.9189,18.04,145.632
2,30,15,18.9893,4.32432,10.25,118.623
2,30,15,11.1953,5.40541,5.75,144.165
2,30,15,17.332,5.56757,10.03,119.539
2,30,15,13.9528,2.7027,6.76,115.218
2,30,15,2.909,0,0.03,0
