,Promoter,Threshold,Activation,Runs,S5PInt,S2PInt,Contact,DistActivation
26160,3,80,15,,3.748,0.0,0.0,
26161,3,80,15,,81.7265,35.13513513513514,39.85,126.87363445729574
26162,3,80,15,,62.4455,16.216216216216218,30.5,107.55011218693902
26163,3,80,15,,41.182,16.216216216216218,20.3,122.86046007759835
26164,3,80,15,,5.1475,0.0,0.0,
26165,3,80,15,,3.6315,0.0,0.0,
26166,3,80,15,,4.318,0.0,0.0,
26167,3,80,15,,4.4205,0.0,0.0,
26168,3,80,15,,3.919,0.0,0.0,
26169,3,80,15,,3.85,0.0,0.0,
26170,3,80,15,,8.714,2.7027027027027026,1.45,104.7253989396533
26171,3,80,15,,48.277,24.324324324324323,25.8,134.60317730437453
26172,3,80,15,,29.2905,16.216216216216218,15.45,122.11921700168926
26173,3,80,15,,44.782,13.513513513513514,21.7,122.5382530735656
26174,3,80,15,,45.006,13.513513513513514,18.3,109.51290851285485
26175,3,80,15,,36.4345,12.594594594594595,16.5,114.37606875219748
26176,3,80,15,,2.801,0.0,0.0,
26177,3,80,15,,32.9985,5.405405405405405,14.0,119.2716933951989
26178,3,80,15,,14.8705,2.7027027027027026,5.2,114.59809677768864
26179,3,80,15,,2.9745,0.0,0.0,
26180,3,80,15,,42.5685,10.81081081081081,17.85,111.1248046581918
26181,3,80,15,,3.62,0.0,0.0,
26182,3,80,15,,5.9395,2.7027027027027026,1.1,143.06377694248079
26183,3,80,15,,3.7775,0.0,0.0,
26184,3,80,15,,5.573,0.0,0.0,
26185,3,80,15,,5.152,0.0,0.0,
26186,3,80,15,,34.2125,5.1891891891891895,12.75,105.17513380065961
26187,3,80,15,,97.7355,16.216216216216218,35.9,111.45574167463265
26188,3,80,15,,5.0775,0.0,0.0,
26189,3,80,15,,107.059,29.72972972972973,46.9,106.38705074083124
26190,3,80,15,,4.128,0.0,0.0,
26191,3,80,15,,4.86,0.0,0.0,
26192,3,80,15,,3.535,0.0,0.0,
26193,3,80,15,,51.9255,7.081081081081081,20.65,111.72852633735847
26194,3,80,15,,41.527,10.81081081081081,16.25,120.67773341229892
26195,3,80,15,,4.7745,0.0,0.0,
26196,3,80,15,,31.5735,10.64864864864865,14.8,117.52288557077979
26197,3,80,15,,13.889,2.4864864864864864,5.25,121.73977991914414
26198,3,80,15,,3.8475,0.0,0.0,
26199,3,80,15,,4.4615,0.0,0.0,
26200,3,90,15,,5.8525,0.0,0.0,
26201,3,90,15,,4.699,0.0,0.05,
26202,3,90,15,,40.433,18.91891891891892,19.8,115.64451029823972
26203,3,90,15,,52.143,8.108108108108109,20.15,109.96844156606109
26204,3,90,15,,23.601,5.405405405405405,8.0,103.21637563641886
26205,3,90,15,,5.3955,0.0,0.0,
26206,3,90,15,,14.5,5.405405405405405,5.15,112.85234749849641
26207,3,90,15,,55.378,13.513513513513514,23.1,106.17337364034202
26208,3,90,15,,77.6155,16.216216216216218,30.75,102.06422847060678
26209,3,90,15,,3.405,0.0,0.0,
26210,3,90,15,,19.073,8.108108108108109,8.95,116.18197726329065
26211,3,90,15,,61.812,13.513513513513514,25.75,114.29604094385293
26212,3,90,15,,5.913,2.7027027027027026,0.75,129.769248233745
26213,3,90,15,,16.019,8.108108108108109,7.8,101.68813045995658
26214,3,90,15,,4.3585,0.0,0.0,
26215,3,90,15,,69.9385,16.216216216216218,28.15,108.54526159605514
26216,3,90,15,,60.933,15.567567567567568,26.75,121.1371519666513
26217,3,90,15,,19.074,5.405405405405405,8.2,110.33466112660103
26218,3,90,15,,3.251,0.0,0.0,
26219,3,90,15,,3.028,0.0,0.0,
26220,3,90,15,,32.549,5.405405405405405,10.65,99.6104067618279
26221,3,90,15,,99.2665,18.91891891891892,43.2,111.76980735743925
26222,3,90,15,,3.6765,0.0,0.0,
26223,3,90,15,,10.309,0.0,2.8,
26224,3,90,15,,155.259,27.027027027027028,68.75,109.70717435503687
26225,3,90,15,,26.6565,5.405405405405405,10.4,153.3478294416796
26226,3,90,15,,4.092,0.0,0.0,
26227,3,90,15,,5.943,0.0,0.0,
26228,3,90,15,,22.8405,8.108108108108109,10.55,144.72348247587593
26229,3,90,15,,4.0805,0.0,0.0,
26230,3,90,15,,56.9185,5.405405405405405,21.2,114.26333803603642
26231,3,90,15,,43.447,6.756756756756757,14.65,110.44291016593485
26232,3,90,15,,4.4025,0.0,0.0,
26233,3,90,15,,64.8225,5.405405405405405,22.75,102.26262223700294
26234,3,90,15,,3.7315,0.0,0.0,
26235,3,90,15,,60.712,16.216216216216218,23.4,123.11261544983024
26236,3,90,15,,3.1015,0.0,0.0,
26237,3,90,15,,33.0675,2.7027027027027026,12.55,110.05148271524455
26238,3,90,15,,4.5825,2.7027027027027026,0.45,234.7050590476813
26239,3,90,15,,4.559,0.0,0.0,
26240,3,90,15,,3.809,0.0,0.0,
26241,3,90,15,,11.666,2.7027027027027026,3.85,107.11846746648968
26242,3,90,15,,26.9885,8.108108108108109,11.4,110.6612547529483
26243,3,90,15,,14.3,5.405405405405405,5.6,113.99844468575111
26244,3,90,15,,85.858,22.864864864864863,39.15,115.9925317148602
26245,3,90,15,,3.358,0.0,0.0,
26246,3,90,15,,3.0355,0.0,0.0,
26247,3,90,15,,5.0955,0.0,1.05,
26248,3,90,15,,5.0005,0.0,0.0,
26249,3,90,15,,78.306,12.378378378378379,33.4,105.44996599035389
26250,3,90,15,,74.518,6.594594594594595,27.45,104.41101970497465
26251,3,90,15,,5.3585,0.0,0.05,
26252,3,90,15,,60.0335,16.216216216216218,27.45,112.75958237153684
26253,3,90,15,,4.0875,0.0,0.0,
26254,3,90,15,,4.0185,0.0,0.0,
26255,3,90,15,,3.3555,0.0,0.0,
26256,3,90,15,,5.103,0.0,0.0,
26257,3,90,15,,5.098,0.0,0.0,
26258,3,90,15,,117.03,24.324324324324323,52.05,111.89798710709265
26259,3,90,15,,37.895,8.108108108108109,14.8,106.51866686729544
26260,3,90,15,,6.9885,0.0,0.0,
26261,3,90,15,,35.1915,8.108108108108109,13.45,105.14283764829224
26262,3,90,15,,133.057,29.72972972972973,59.7,104.18982120701207
26263,3,90,15,,66.785,21.62162162162162,28.05,108.21753175758151
26264,3,90,15,,5.0895,0.0,0.5,
26265,3,90,15,,16.1525,13.513513513513514,8.55,133.7251575219703
26266,3,90,15,,4.0145,0.0,0.0,
26267,3,90,15,,28.8045,5.783783783783784,13.2,119.0359871372578
26268,3,90,15,,3.2925,0.0,0.0,
26269,3,90,15,,7.1675,8.0,1.65,173.82341721488828
26270,3,90,15,,91.731,21.027027027027028,37.85,124.43667157234111
26271,3,90,15,,4.373,0.0,0.0,
26272,3,90,15,,117.5275,21.62162162162162,46.75,117.41874534238094
26273,3,90,15,,4.9875,0.0,0.0,
26274,3,90,15,,3.6395,0.0,0.0,
26275,3,90,15,,5.225,2.7027027027027026,0.45,110.41503494761459
26276,3,90,15,,3.482,0.0,0.0,
26277,3,90,15,,18.9765,5.405405405405405,8.6,94.65484355126206
26278,3,90,15,,78.4745,13.513513513513514,31.35,107.04394364968087
26279,3,90,15,,5.9315,0.0,0.0,
26280,3,90,15,,3.142,0.0,0.0,
26281,3,90,15,,4.025,0.0,0.0,
26282,3,90,15,,4.6475,0.0,0.0,
26283,3,90,15,,4.1125,0.0,0.0,
26284,3,90,15,,4.7065,0.0,0.7,
26285,3,90,15,,12.229,5.405405405405405,3.25,111.86073732055229
26286,3,90,15,,52.0905,13.513513513513514,22.35,131.14288099703253
26287,3,90,15,,110.4165,29.72972972972973,49.9,108.49613726608467
26288,3,90,15,,2.8375,0.0,0.0,
26289,3,90,15,,114.125,23.243243243243242,49.2,124.53170106704881
26290,3,90,15,,21.889,8.108108108108109,9.5,123.80678751803345
26291,3,90,15,,5.245,0.0,0.0,
26292,3,90,15,,127.458,21.62162162162162,54.65,116.53036989928367
26293,3,90,15,,3.23,0.0,0.0,
26294,3,90,15,,3.926,0.0,0.0,
26295,3,90,15,,2.9755,0.0,0.0,
26296,3,90,15,,41.851,13.513513513513514,16.6,113.25517660872251
26297,3,90,15,,4.106,0.0,0.0,
26298,3,90,15,,4.9155,0.0,0.0,
26299,3,90,15,,14.127,1.027027027027027,5.15,89.03235275031479
26300,3,100,15,,3.744,0.0,0.1,
26301,3,100,15,,5.274,0.0,0.0,
26302,3,100,15,,90.4445,32.32432432432432,43.7,113.25703647720381
26303,3,100,15,,3.613,0.0,0.0,
26304,3,100,15,,4.803,0.0,0.0,
26305,3,100,15,,3.3045,0.0,0.0,
26306,3,100,15,,4.999,0.0,0.0,
26307,3,100,15,,31.7035,2.7027027027027026,10.3,94.97048735585334
26308,3,100,15,,2.647,0.0,0.0,
26309,3,100,15,,6.0295,2.7027027027027026,1.45,119.3299557674145
26310,3,100,15,,128.8985,27.027027027027028,56.75,106.89492070883924
26311,3,100,15,,107.578,28.64864864864865,47.45,117.89218497072649
26312,3,100,15,,93.232,13.513513513513514,37.45,116.40378390027251
26313,3,100,15,,109.6505,24.324324324324323,47.95,118.91166863060067
26314,3,100,15,,4.6035,0.0,0.0,
26315,3,100,15,,86.9905,21.62162162162162,36.75,107.48362584221985
26316,3,100,15,,4.115,0.0,0.0,
26317,3,100,15,,62.669,29.72972972972973,30.45,122.59022444155462
26318,3,100,15,,3.8655,0.0,0.2,
26319,3,100,15,,4.9975,0.0,0.0,
26320,3,100,15,,5.8555,0.0,0.0,
26321,3,100,15,,43.32,8.108108108108109,15.2,108.59464004230193
26322,3,100,15,,4.801,0.0,0.0,
26323,3,100,15,,5.765,0.0,0.0,
26324,3,100,15,,3.754,0.0,0.0,
26325,3,100,15,,5.0385,0.0,0.0,
26326,3,100,15,,4.2295,0.0,0.1,
26327,3,100,15,,25.502,8.108108108108109,10.15,118.48803920460885
26328,3,100,15,,100.0135,18.91891891891892,41.95,111.22379117302376
26329,3,100,15,,8.9085,2.7027027027027026,2.5,137.33090653577656
26330,3,100,15,,5.009,0.0,0.0,
26331,3,100,15,,106.137,11.45945945945946,41.65,111.36824937724074
26332,3,100,15,,4.573,0.0,0.0,
26333,3,100,15,,5.09,0.0,0.0,
26334,3,100,15,,3.43,0.0,0.0,
26335,3,100,15,,4.716,0.0,0.0,
26336,3,100,15,,37.1315,8.108108108108109,14.0,111.40498074783949
26337,3,100,15,,4.6915,2.7027027027027026,0.65,118.26177279791769
26338,3,100,15,,4.08,0.0,0.0,
26339,3,100,15,,3.5735,0.0,0.0,
26340,3,100,15,,23.6785,5.405405405405405,9.0,114.28743376270074
26341,3,100,15,,5.309,0.0,0.0,
26342,3,100,15,,84.693,24.91891891891892,36.7,111.54115374990552
26343,3,100,15,,69.5735,29.72972972972973,31.9,109.59364268784431
26344,3,100,15,,49.564,16.216216216216218,24.95,108.15856306103525
26345,3,100,15,,4.735,0.0,0.0,
26346,3,100,15,,3.387,0.0,1.25,
26347,3,100,15,,61.8965,10.81081081081081,28.05,129.97685941739846
26348,3,100,15,,4.517,0.0,0.0,
26349,3,100,15,,4.9735,0.0,0.0,
26350,3,100,15,,5.0685,0.0,0.0,
26351,3,100,15,,3.4025,0.0,0.0,
26352,3,100,15,,43.1635,8.108108108108109,17.35,111.3284351799759
26353,3,100,15,,48.4965,8.108108108108109,20.05,116.60932857559685
26354,3,100,15,,3.3105,0.0,0.25,
26355,3,100,15,,4.3745,0.0,0.0,
26356,3,100,15,,5.0985,0.0,0.0,
26357,3,100,15,,4.1525,0.0,0.0,
26358,3,100,15,,2.7635,0.0,0.0,
26359,3,100,15,,8.398,2.7027027027027026,2.05,108.72063057656455
26360,3,100,15,,4.3475,0.0,0.0,
26361,3,100,15,,7.236,2.7027027027027026,1.3,103.05519352273575
26362,3,100,15,,4.729,0.0,0.0,
26363,3,100,15,,2.9085,0.0,0.0,
26364,3,100,15,,129.3725,21.62162162162162,53.6,113.81126419524131
26365,3,100,15,,4.606,0.0,0.0,
26366,3,100,15,,4.566,0.0,0.0,
26367,3,100,15,,3.1155,0.0,0.0,
26368,3,100,15,,4.012,0.0,0.0,
26369,3,100,15,,3.411,0.0,0.0,
26370,3,100,15,,17.12,0.0,5.45,
26371,3,100,15,,4.287,0.0,0.0,
26372,3,100,15,,19.7275,2.7027027027027026,5.95,110.95047992906069
26373,3,100,15,,2.566,0.0,0.0,
26374,3,100,15,,89.5555,23.675675675675677,40.0,112.4742780856294
26375,3,100,15,,5.281,0.0,0.0,
26376,3,100,15,,91.5205,20.16216216216216,38.95,106.11021275126956
26377,3,100,15,,27.775,2.7027027027027026,9.35,112.24135757753561
26378,3,100,15,,5.8665,0.0,0.0,
26379,3,100,15,,73.1415,13.513513513513514,28.1,107.74975792895017
26380,3,100,15,,4.161,0.0,0.0,
26381,3,100,15,,27.6905,10.81081081081081,11.7,111.37472796722479
26382,3,100,15,,3.252,0.0,0.0,
26383,3,100,15,,3.872,0.0,0.75,
26384,3,100,15,,4.441,0.0,0.0,
26385,3,100,15,,6.5355,2.7027027027027026,1.65,109.82964851662825
26386,3,100,15,,34.139,10.81081081081081,15.75,120.79392576200581
26387,3,100,15,,108.472,24.324324324324323,43.6,114.75525593476085
26388,3,100,15,,4.323,0.0,0.0,
26389,3,100,15,,4.183,0.0,0.0,
26390,3,100,15,,63.1885,9.35135135135135,24.3,98.30241156708027
26391,3,100,15,,79.3025,21.62162162162162,35.65,107.09366575374023
26392,3,100,15,,2.9815,0.0,0.0,
26393,3,100,15,,24.5915,13.513513513513514,14.8,118.80812307410574
26394,3,100,15,,54.954,16.216216216216218,27.0,111.11623471222315
26395,3,100,15,,116.3595,16.216216216216218,45.7,101.87864015129094
26396,3,100,15,,25.3305,10.81081081081081,10.7,115.11779371745854
26397,3,100,15,,105.9015,21.62162162162162,45.45,108.61686806785725
26398,3,100,15,,23.2365,10.81081081081081,11.2,174.02756397745154
26399,3,100,15,,4.747,0.0,0.0,
26400,3,10,20,,64.256,24.324324324324323,26.65,128.24583784025606
26401,3,10,20,,3.555,0.0,0.0,
26402,3,10,20,,7.683,5.405405405405405,3.25,130.77704654424903
26403,3,10,20,,2.794,0.0,0.0,
26404,3,10,20,,3.33,0.0,0.0,
26405,3,10,20,,3.7855,0.0,0.0,
26406,3,10,20,,3.8635,0.0,0.0,
26407,3,10,20,,49.3375,13.513513513513514,20.5,129.84486259111767
26408,3,10,20,,8.211,5.405405405405405,3.5,125.20105334850776
26409,3,10,20,,20.23,11.135135135135135,7.2,345.6362368176604
26410,3,10,20,,54.95,32.432432432432435,28.1,151.59067358062052
26411,3,10,20,,45.96,13.513513513513514,18.35,136.7657278465628
26412,3,10,20,,4.2315,2.7027027027027026,0.0,353.7405646548369
26413,3,10,20,,8.747,13.513513513513514,2.3,349.0877539805519
26414,3,10,20,,3.2225,0.0,0.0,
26415,3,10,20,,4.04,2.7027027027027026,0.0,590.1086269586974
26416,3,10,20,,32.765,8.108108108108109,13.15,97.87400436598277
26417,3,10,20,,116.665,30.10810810810811,51.5,116.32744362335448
26418,3,10,20,,3.806,2.7027027027027026,0.0,867.1283446170268
26419,3,10,20,,4.3485,0.0,0.0,
26420,3,10,20,,69.9005,27.783783783783782,33.8,122.70950278089275
26421,3,10,20,,53.039,13.513513513513514,21.6,137.71962617194225
26422,3,10,20,,5.7135,8.108108108108109,0.0,833.1114399962986
26423,3,10,20,,3.802,2.7027027027027026,0.0,817.7483768445791
26424,3,10,20,,16.8135,10.81081081081081,9.2,142.80457943503725
26425,3,10,20,,50.215,10.81081081081081,19.45,105.77508541572071
26426,3,10,20,,5.4315,0.0,0.0,
26427,3,10,20,,19.642,2.7027027027027026,6.6,103.66736953118446
26428,3,10,20,,36.507,13.513513513513514,20.3,141.95653348628653
26429,3,10,20,,7.9245,10.81081081081081,2.35,235.66668797499102
26430,3,10,20,,4.3825,0.0,0.0,
26431,3,10,20,,29.843,8.108108108108109,9.55,166.04728250065313
26432,3,10,20,,50.662,21.62162162162162,24.1,188.2931931135315
26433,3,10,20,,3.9485,0.0,0.0,
26434,3,10,20,,19.792,2.7027027027027026,7.55,90.46407249921329
26435,3,10,20,,3.897,2.7027027027027026,0.0,906.8044852922588
26436,3,10,20,,4.787,5.405405405405405,0.0,570.8039960422328
26437,3,10,20,,66.36,37.83783783783784,35.7,176.25183606219372
26438,3,10,20,,3.5955,0.0,0.0,
26439,3,10,20,,3.6545,2.7027027027027026,0.0,538.2915353740918
26440,3,10,20,,4.7455,8.108108108108109,0.0,522.3500709640098
26441,3,10,20,,21.0555,13.513513513513514,10.6,200.01122566348565
26442,3,10,20,,8.548,5.405405405405405,1.25,230.7800450094386
26443,3,10,20,,4.539,2.7027027027027026,0.2,348.09721345823004
26444,3,10,20,,5.191,2.7027027027027026,0.0,417.75047918528105
26445,3,10,20,,3.7095,0.0,0.3,
26446,3,10,20,,31.34,16.10810810810811,19.55,143.35710522282668
26447,3,10,20,,5.2645,5.405405405405405,0.65,213.5564848378593
26448,3,10,20,,4.3225,0.0,0.0,
26449,3,10,20,,97.808,39.78378378378378,48.85,137.89609151582232
26450,3,10,20,,68.504,29.72972972972973,31.75,145.36960642623615
26451,3,10,20,,4.41,0.0,0.0,
26452,3,10,20,,6.1565,5.405405405405405,0.0,831.5233258539553
26453,3,10,20,,3.5615,0.0,0.0,
26454,3,10,20,,3.6735,0.0,0.0,
26455,3,10,20,,4.541,5.405405405405405,0.0,560.8807254520167
26456,3,10,20,,3.1075,0.0,0.0,
26457,3,10,20,,57.4365,29.72972972972973,28.45,156.04209176332347
26458,3,10,20,,5.1705,2.7027027027027026,0.0,629.6548286289899
26459,3,10,20,,36.6735,13.513513513513514,16.1,116.42513055503574
26460,3,10,20,,25.7545,13.513513513513514,13.6,113.21322571537478
26461,3,10,20,,3.1155,0.0,0.0,
26462,3,10,20,,63.949,36.86486486486486,35.25,195.19284564660398
26463,3,10,20,,15.932,10.81081081081081,6.5,219.00423365651437
26464,3,10,20,,81.142,27.027027027027028,35.7,133.16404126228045
26465,3,10,20,,4.4975,2.7027027027027026,0.0,669.7047707612219
26466,3,10,20,,33.2185,21.62162162162162,18.1,146.28997142769433
26467,3,10,20,,82.368,30.81081081081081,41.7,123.004134456626
26468,3,10,20,,3.8595,0.0,0.0,
26469,3,10,20,,3.93,0.0,0.0,
26470,3,10,20,,4.858,5.405405405405405,0.55,524.3739086073903
26471,3,10,20,,3.9105,2.7027027027027026,0.0,608.9170814116767
26472,3,10,20,,4.4665,0.0,0.0,
26473,3,10,20,,3.917,0.0,0.0,
26474,3,10,20,,65.309,37.83783783783784,38.7,130.37773413967318
26475,3,10,20,,2.7515,0.0,0.0,
26476,3,10,20,,3.417,0.0,0.0,
26477,3,10,20,,70.3125,13.513513513513514,26.9,111.6965236832561
26478,3,10,20,,3.95,0.0,0.0,
26479,3,10,20,,66.9135,21.62162162162162,34.0,129.20362312544597
26480,3,10,20,,101.323,27.027027027027028,46.9,141.62911332583272
26481,3,10,20,,23.2895,5.405405405405405,7.75,303.47743353703964
26482,3,10,20,,4.559,0.0,0.0,
26483,3,10,20,,3.339,0.0,0.0,
26484,3,10,20,,43.282,24.324324324324323,19.25,146.0339959530445
26485,3,10,20,,4.7205,0.0,0.0,
26486,3,10,20,,2.2725,0.0,0.0,
26487,3,10,20,,65.8915,18.91891891891892,27.2,163.32968445379908
26488,3,10,20,,4.953,5.405405405405405,0.0,507.45500485248135
26489,3,10,20,,5.203,2.7027027027027026,0.65,258.97812570224994
26490,3,10,20,,3.3825,2.7027027027027026,0.0,780.4918011673152
26491,3,10,20,,2.995,0.0,0.0,
26492,3,10,20,,30.28,10.81081081081081,13.25,159.54858213790777
26493,3,10,20,,46.382,24.324324324324323,24.7,119.46359471169154
26494,3,10,20,,19.8565,6.108108108108108,6.7,211.62701448660587
26495,3,10,20,,5.062,0.0,0.4,
26496,3,10,20,,4.5195,0.0,0.0,
26497,3,10,20,,103.241,28.37837837837838,44.75,115.61011208584169
26498,3,10,20,,36.897,18.91891891891892,19.3,168.26360545316916
26499,3,10,20,,48.502,18.91891891891892,20.05,193.06493060286428
26500,3,20,20,,4.794,0.0,0.0,
26501,3,20,20,,3.3745,0.0,0.0,
26502,3,20,20,,16.0485,5.405405405405405,4.1,108.44895222451125
26503,3,20,20,,10.5745,2.7027027027027026,3.4,117.14897796559849
26504,3,20,20,,3.2395,0.0,0.0,
26505,3,20,20,,3.778,0.0,0.0,
26506,3,20,20,,95.5,21.2972972972973,40.15,124.78120387647054
26507,3,20,20,,33.1325,13.513513513513514,17.85,128.57523621782335
26508,3,20,20,,47.762,17.2972972972973,23.15,123.20959253045989
26509,3,20,20,,48.914,31.62162162162162,28.0,147.95045865131598
26510,3,20,20,,2.9105,0.0,0.0,
26511,3,20,20,,100.6425,21.62162162162162,37.9,142.773250430868
26512,3,20,20,,3.7435,0.0,0.0,
26513,3,20,20,,2.8335,0.0,0.0,
26514,3,20,20,,102.586,35.189189189189186,51.9,120.66308801224113
26515,3,20,20,,81.892,34.86486486486486,41.7,128.34188786361585
26516,3,20,20,,45.056,16.216216216216218,24.55,115.54050218015136
26517,3,20,20,,94.053,28.43243243243243,39.25,134.1925995559313
26518,3,20,20,,22.484,5.405405405405405,10.1,102.54264932831279
26519,3,20,20,,5.2395,0.0,0.0,
26520,3,20,20,,4.69,0.0,0.0,
26521,3,20,20,,40.0565,18.91891891891892,18.75,172.71093938280916
26522,3,20,20,,76.885,15.027027027027026,31.4,99.86395738803425
26523,3,20,20,,8.6995,2.7027027027027026,3.0,114.52758276593747
26524,3,20,20,,109.8835,24.91891891891892,51.0,123.40619553558585
26525,3,20,20,,34.303,10.81081081081081,14.4,111.36727418051808
26526,3,20,20,,4.8405,0.0,0.0,
26527,3,20,20,,3.706,0.0,0.0,
26528,3,20,20,,20.278,13.513513513513514,8.15,109.3191129984727
26529,3,20,20,,5.302,0.0,0.0,
26530,3,20,20,,2.723,0.0,0.0,
26531,3,20,20,,3.3275,0.0,0.0,
26532,3,20,20,,31.834,16.216216216216218,17.75,141.43135376567017
26533,3,20,20,,21.125,18.91891891891892,14.8,146.0821981969567
26534,3,20,20,,42.619,18.91891891891892,18.45,133.47985751228617
26535,3,20,20,,8.8105,2.7027027027027026,2.35,100.3699060627355
26536,3,20,20,,5.504,0.0,0.0,
26537,3,20,20,,9.7555,5.405405405405405,3.05,164.96331859896844
26538,3,20,20,,6.295,5.405405405405405,2.2,198.04303692772746
26539,3,20,20,,36.7225,13.513513513513514,13.4,180.35914829348107
26540,3,20,20,,39.7045,8.108108108108109,14.45,114.37760096495816
26541,3,20,20,,27.0755,13.513513513513514,13.9,126.44145020237833
26542,3,20,20,,4.2375,0.0,0.0,
26543,3,20,20,,4.0825,0.0,0.0,
26544,3,20,20,,4.2845,0.0,0.0,
26545,3,20,20,,3.5695,0.0,0.0,
26546,3,20,20,,94.5375,16.216216216216218,38.65,109.83952615049508
26547,3,20,20,,24.535,10.81081081081081,12.15,136.5446471839732
26548,3,20,20,,4.426,0.0,0.0,
26549,3,20,20,,3.737,0.0,0.0,
26550,3,20,20,,5.3575,2.7027027027027026,0.55,132.9979150255069
26551,3,20,20,,48.2795,8.108108108108109,17.2,107.52646851141093
26552,3,20,20,,4.262,0.0,0.0,
26553,3,20,20,,4.573,0.0,0.0,
26554,3,20,20,,3.8865,0.0,0.0,
26555,3,20,20,,4.0485,0.0,0.0,
26556,3,20,20,,7.3755,5.405405405405405,1.75,176.03198981228124
26557,3,20,20,,4.202,0.0,0.0,
26558,3,20,20,,21.12,2.7027027027027026,6.1,107.11861571034504
26559,3,20,20,,4.79,0.0,0.0,
26560,3,20,20,,3.8795,0.0,0.0,
26561,3,20,20,,3.7435,0.0,0.6,
26562,3,20,20,,4.0225,0.0,0.0,
26563,3,20,20,,89.48,27.027027027027028,42.7,122.53132495623974
26564,3,20,20,,4.846,0.0,0.0,
26565,3,20,20,,4.7565,0.0,0.0,
26566,3,20,20,,5.1925,0.0,0.0,
26567,3,20,20,,3.4025,0.0,0.0,
26568,3,20,20,,5.6405,2.7027027027027026,1.4,103.82249609344038
26569,3,20,20,,5.02,0.0,0.0,
26570,3,20,20,,4.9435,0.0,0.0,
26571,3,20,20,,44.669,32.432432432432435,23.8,179.40367692683947
26572,3,20,20,,26.7905,8.108108108108109,9.4,172.08324676676375
26573,3,20,20,,5.271,5.405405405405405,1.25,219.7978925086195
26574,3,20,20,,5.1825,2.7027027027027026,0.3,212.82601291140776
26575,3,20,20,,3.357,0.0,0.1,
26576,3,20,20,,3.919,0.0,0.0,
26577,3,20,20,,46.4735,24.27027027027027,24.2,115.02231979005212
26578,3,20,20,,41.1215,13.513513513513514,17.05,110.71977631372901
26579,3,20,20,,13.998,11.243243243243244,5.55,174.8252187246055
26580,3,20,20,,3.3705,0.0,0.0,
26581,3,20,20,,3.539,0.0,0.0,
26582,3,20,20,,4.64,0.0,0.0,
26583,3,20,20,,3.8435,2.7027027027027026,0.5,253.8582915853775
26584,3,20,20,,4.6725,0.0,0.0,
26585,3,20,20,,64.431,16.216216216216218,25.95,103.32606078473282
26586,3,20,20,,4.1175,0.0,0.0,
26587,3,20,20,,3.269,0.0,0.0,
26588,3,20,20,,5.9825,0.0,0.0,
26589,3,20,20,,51.995,18.91891891891892,23.75,127.03974754659524
26590,3,20,20,,2.8665,0.0,0.0,
26591,3,20,20,,87.6895,35.13513513513514,44.75,118.03195936930531
26592,3,20,20,,4.114,0.0,0.0,
26593,3,20,20,,2.8275,0.0,0.0,
26594,3,20,20,,23.907,13.513513513513514,8.75,167.92742399238006
26595,3,20,20,,3.3205,0.0,0.0,
26596,3,20,20,,17.7615,6.324324324324325,8.25,175.2238638149413
26597,3,20,20,,4.965,0.0,0.0,
26598,3,20,20,,61.4555,10.81081081081081,20.85,131.95860803092614
26599,3,20,20,,4.169,0.0,0.0,
26600,3,30,20,,10.406,5.405405405405405,3.85,110.23475906736829
26601,3,30,20,,7.487,5.405405405405405,2.6,111.89367469402032
26602,3,30,20,,77.986,13.783783783783784,29.5,105.19022314446367
26603,3,30,20,,4.912,0.0,0.0,
26604,3,30,20,,33.4665,8.108108108108109,12.05,100.14217113426474
26605,3,30,20,,5.387,0.0,0.0,
26606,3,30,20,,5.7125,0.0,0.05,
26607,3,30,20,,4.124,0.0,0.0,
26608,3,30,20,,3.3345,0.0,0.0,
26609,3,30,20,,70.817,35.13513513513514,38.9,117.89411872898259
26610,3,30,20,,35.8025,13.513513513513514,15.25,116.97169952270652
26611,3,30,20,,91.334,37.83783783783784,49.15,122.14921119550777
26612,3,30,20,,6.1815,2.7027027027027026,1.5,124.47416627369388
26613,3,30,20,,70.8585,18.91891891891892,34.3,152.2941890196847
26614,3,30,20,,3.516,0.0,0.0,
26615,3,30,20,,3.334,0.0,0.0,
26616,3,30,20,,54.981,21.62162162162162,25.75,102.83759686146607
26617,3,30,20,,35.674,2.7027027027027026,12.05,102.66054827407012
26618,3,30,20,,5.98,0.0,0.0,
26619,3,30,20,,4.4645,0.0,0.0,
26620,3,30,20,,31.4375,8.108108108108109,13.8,113.55346846307373
26621,3,30,20,,4.0515,0.0,0.0,
26622,3,30,20,,2.824,0.0,0.0,
26623,3,30,20,,115.4905,21.62162162162162,50.4,111.17968143518218
26624,3,30,20,,11.056,5.081081081081081,3.55,108.38160827921149
26625,3,30,20,,4.411,0.0,0.0,
26626,3,30,20,,3.9105,0.0,0.0,
26627,3,30,20,,3.7635,0.0,0.0,
26628,3,30,20,,83.718,25.62162162162162,38.35,118.76557512338358
26629,3,30,20,,33.7485,16.216216216216218,15.8,145.86435458917876
26630,3,30,20,,4.575,0.0,0.0,
26631,3,30,20,,4.315,0.0,0.0,
26632,3,30,20,,18.7135,5.405405405405405,5.55,94.5049489871235
26633,3,30,20,,4.2805,2.7027027027027026,0.6,168.0424514697222
26634,3,30,20,,63.54,25.62162162162162,29.3,128.98382915857994
